Var1	Var2	value	pval	adjp	pair
hsa-miR-3960	KB-1460A1.5	-0.317754083723231	4.69414410231295e-07	0.0175540057312055	hsa-miR-3960 KB-1460A1.5
hsa-miR-4800-3p	KB-1460A1.5	-0.293597270219169	3.53929306218248e-06	0.0423623478239789	hsa-miR-4800-3p KB-1460A1.5
hsa-miR-5585-3p	KB-1460A1.5	-0.308242389568399	1.0626559592275e-06	0.0257850171015972	hsa-miR-5585-3p KB-1460A1.5
hsa-miR-619-5p	KB-1460A1.5	-0.314773522986606	6.0824313763419e-07	0.0202413170847183	hsa-miR-619-5p KB-1460A1.5
hsa-miR-6741-3p	KB-1460A1.5	-0.30471785318275	1.42810182790498e-06	0.0292391737513865	hsa-miR-6741-3p KB-1460A1.5
hsa-miR-6836-5p	KB-1460A1.5	-0.331605201766957	1.35660009892291e-07	0.00919742861055424	hsa-miR-6836-5p KB-1460A1.5
hsa-miR-6763-3p	RP11-690I21.2	-0.295568142358196	3.02171390753614e-06	0.0393313725720557	hsa-miR-6763-3p RP11-690I21.2
hsa-miR-106a-5p	TMEM178B	0.289654861599692	4.83883152413433e-06	0.0485402004773078	hsa-miR-106a-5p TMEM178B
hsa-miR-12135	TMEM178B	0.305643884564595	1.32188664436761e-06	0.0285457231834478	hsa-miR-12135 TMEM178B
hsa-miR-138-5p	TMEM178B	-0.288706601492895	5.21324241331556e-06	0.0499368904665786	hsa-miR-138-5p TMEM178B
hsa-miR-326	TMEM178B	-0.305598434508413	1.32691861232104e-06	0.0285457231834478	hsa-miR-326 TMEM178B
hsa-miR-362-5p	TMEM178B	0.293083967911789	3.68736235945022e-06	0.0433950700415135	hsa-miR-362-5p TMEM178B
hsa-miR-3960	TMEM178B	-0.290698056546005	4.45653763048171e-06	0.0470155236868585	hsa-miR-3960 TMEM178B
hsa-miR-6836-5p	TMEM178B	-0.294885147946515	3.19231648049367e-06	0.0404318393254423	hsa-miR-6836-5p TMEM178B
hsa-miR-6763-3p	RP5-1057J7.6	-0.359951050788106	8.77374173313683e-09	0.00215952415855157	hsa-miR-6763-3p RP5-1057J7.6
hsa-miR-3912-3p	CTD-2165H16.4	0.313196100845117	6.9684198544806e-07	0.0215140924681093	hsa-miR-3912-3p CTD-2165H16.4
hsa-miR-6836-5p	LINC01003	0.317729623233477	4.70418956233232e-07	0.0175540057312055	hsa-miR-6836-5p LINC01003
hsa-miR-1298-3p	RP13-514E23.1	-0.305982386396413	1.28497926832338e-06	0.0281503849516562	hsa-miR-1298-3p RP13-514E23.1
hsa-miR-133a-5p	RP13-514E23.1	0.296251265001036	2.8597947900888e-06	0.0384095006867769	hsa-miR-133a-5p RP13-514E23.1
hsa-miR-138-5p	RP13-514E23.1	-0.304426116639199	1.46322001581822e-06	0.0293484562975978	hsa-miR-138-5p RP13-514E23.1
hsa-miR-193b-3p	RP13-514E23.1	-0.318982049764598	4.21544005480001e-07	0.0166299932686749	hsa-miR-193b-3p RP13-514E23.1
hsa-miR-490-5p	RP13-514E23.1	-0.29160610744969	4.14734038733933e-06	0.0456862963352338	hsa-miR-490-5p RP13-514E23.1
hsa-miR-181b-5p	AC010547.9	0.310999212212265	8.41042115284907e-07	0.0234588540422964	hsa-miR-181b-5p AC010547.9
hsa-miR-1260a	C15orf65	-0.331857937433163	1.32545245001836e-07	0.00919742861055424	hsa-miR-1260a C15orf65
hsa-miR-7977	C15orf65	-0.298873723851597	2.31175431442132e-06	0.0351039525906746	hsa-miR-7977 C15orf65
hsa-miR-302c-3p	RP11-283I3.6	0.291216551238512	4.27739837594032e-06	0.0462412978148321	hsa-miR-302c-3p RP11-283I3.6
hsa-miR-6836-5p	RP11-680G24.4	0.296032163623077	2.91080463243887e-06	0.0388182917246492	hsa-miR-6836-5p RP11-680G24.4
hsa-miR-3907	PCDHGB3	-0.290975074617261	4.35995808834022e-06	0.0465701354976926	hsa-miR-3907 PCDHGB3
hsa-miR-4286	PCDHGA4	-0.318834051080487	4.27055213414462e-07	0.0167889135404601	hsa-miR-4286 PCDHGA4
hsa-miR-1-3p	RP11-466P24.7	0.398067892495439	1.41184619550927e-10	0.000228360192369603	hsa-miR-1-3p RP11-466P24.7
hsa-miR-10b-5p	RP11-466P24.7	0.29141370884331	4.21109708126366e-06	0.0460942110276134	hsa-miR-10b-5p RP11-466P24.7
hsa-miR-1298-3p	RP11-466P24.7	-0.291073558128717	4.32610548806167e-06	0.046427542666886	hsa-miR-1298-3p RP11-466P24.7
hsa-miR-133a-3p	RP11-466P24.7	0.337354900063523	7.95611805326502e-08	0.0073836727507693	hsa-miR-133a-3p RP11-466P24.7
hsa-miR-133a-5p	RP11-466P24.7	0.336706735083616	8.45402521321148e-08	0.0076401957054362	hsa-miR-133a-5p RP11-466P24.7
hsa-miR-133b	RP11-466P24.7	0.353491709228882	1.67740439316333e-08	0.00306321259430648	hsa-miR-133b RP11-466P24.7
hsa-miR-193b-3p	RP11-466P24.7	-0.316306031457577	5.32568114053333e-07	0.0187845666552752	hsa-miR-193b-3p RP11-466P24.7
hsa-miR-34a-5p	RP11-466P24.7	0.329174212360264	1.69441309649798e-07	0.0106580522931378	hsa-miR-34a-5p RP11-466P24.7
hsa-miR-448	RP11-466P24.7	-0.294581918560563	3.27096680874384e-06	0.0409354640822766	hsa-miR-448 RP11-466P24.7
hsa-miR-1307-5p	RP11-690G19.3	-0.294966309460636	3.17157292517578e-06	0.0403868629601194	hsa-miR-1307-5p RP11-690G19.3
hsa-miR-362-5p	RP11-690G19.3	0.327299922159577	2.00863908395021e-07	0.0116844869520196	hsa-miR-362-5p RP11-690G19.3
hsa-miR-636	RP11-690G19.3	-0.299699397554468	2.16104387495974e-06	0.0344860009593932	hsa-miR-636 RP11-690G19.3
hsa-miR-548az-5p	AC011526.1	0.289565177892711	4.87311567054505e-06	0.0487406532541865	hsa-miR-548az-5p AC011526.1
hsa-miR-6836-5p	RP11-687F6.1	-0.297985348629713	2.4850909041696e-06	0.0364937887752716	hsa-miR-6836-5p RP11-687F6.1
hsa-miR-27a-5p	MIR24-2	0.37722441440705	1.4424963445947e-09	0.00081661203838741	hsa-miR-27a-5p MIR24-2
hsa-miR-6836-5p	RP11-290F24.6	-0.292947022108676	3.72785255242647e-06	0.0433950700415135	hsa-miR-6836-5p RP11-290F24.6
hsa-miR-5585-3p	CTD-2619J13.17	-0.289765119813383	4.79699673183731e-06	0.0483892168540495	hsa-miR-5585-3p CTD-2619J13.17
hsa-miR-125b-1-3p	RP11-353N4.6	0.296188517905404	2.87431542522754e-06	0.0385587575277296	hsa-miR-125b-1-3p RP11-353N4.6
hsa-miR-25-3p	RP11-353N4.6	-0.321731662975226	3.30740174359079e-07	0.0146937513650516	hsa-miR-25-3p RP11-353N4.6
hsa-miR-448	RP11-145M9.4	0.324358216555168	2.61736441409255e-07	0.0131146179190664	hsa-miR-448 RP11-145M9.4
hsa-miR-619-5p	GOLGA7B	-0.292296975301413	3.92589461339909e-06	0.0444945879130728	hsa-miR-619-5p GOLGA7B
hsa-miR-6836-5p	GOLGA7B	-0.305549580686449	1.33234783872282e-06	0.0285457231834478	hsa-miR-6836-5p GOLGA7B
hsa-miR-4286	LL0XNC01-7P3.1	-0.308457453215388	1.043531788536e-06	0.0257850171015972	hsa-miR-4286 LL0XNC01-7P3.1
hsa-miR-6763-3p	LL0XNC01-7P3.1	-0.380616752628769	9.99162086401384e-10	0.000754181264641751	hsa-miR-6763-3p LL0XNC01-7P3.1
hsa-miR-495-3p	RP6-99M1.2	0.309200077793162	9.79994033700748e-07	0.0251033808333276	hsa-miR-495-3p RP6-99M1.2
hsa-miR-383-5p	RP11-706J10.2	0.294569844134057	3.27413654011011e-06	0.0409354640822766	hsa-miR-383-5p RP11-706J10.2
hsa-miR-1285-3p	RP11-2E11.9	-0.311386257128612	8.13719180925432e-07	0.0232783567931121	hsa-miR-1285-3p RP11-2E11.9
hsa-miR-2277-5p	RP11-909M7.3	-0.297551940060648	2.57408980175455e-06	0.0369852474593454	hsa-miR-2277-5p RP11-909M7.3
hsa-miR-448	RP11-137H2.6	-0.340812335809302	5.74189147339865e-08	0.0061331017067418	hsa-miR-448 RP11-137H2.6
hsa-miR-4800-3p	RP11-383J24.6	-0.301840249367232	1.81270841204118e-06	0.0321187137074539	hsa-miR-4800-3p RP11-383J24.6
hsa-miR-454-3p	RP11-91J19.4	0.291245459411821	4.2676151676968e-06	0.0461938987164319	hsa-miR-454-3p RP11-91J19.4
hsa-miR-1298-3p	RP11-1002K11.1	-0.305537235965763	1.33372308930291e-06	0.0285457231834478	hsa-miR-1298-3p RP11-1002K11.1
hsa-miR-769-5p	RP11-1002K11.1	-0.314673075440778	6.13547263661474e-07	0.020252794489538	hsa-miR-769-5p RP11-1002K11.1
hsa-miR-10400-5p	RP11-53O19.3	-0.311034560306414	8.38510782807944e-07	0.0234588540422964	hsa-miR-10400-5p RP11-53O19.3
hsa-miR-1908-3p	RP11-53O19.3	-0.313477017165497	6.80208391168335e-07	0.0214525335034442	hsa-miR-1908-3p RP11-53O19.3
hsa-miR-3162-3p	RP11-53O19.3	-0.304441735306106	1.46131917744263e-06	0.0293484562975978	hsa-miR-3162-3p RP11-53O19.3
hsa-miR-3960	RP11-53O19.3	-0.32163691698675	3.33529888152384e-07	0.0146937513650516	hsa-miR-3960 RP11-53O19.3
hsa-miR-4800-3p	RP11-53O19.3	-0.33694938793791	8.26421078237161e-08	0.00754589491172843	hsa-miR-4800-3p RP11-53O19.3
hsa-miR-6741-3p	RP11-53O19.3	-0.314595984007221	6.17648089340506e-07	0.0203288921599407	hsa-miR-6741-3p RP11-53O19.3
hsa-miR-6836-5p	RP11-53O19.3	-0.299720473534397	2.15732240604893e-06	0.0344860009593932	hsa-miR-6836-5p RP11-53O19.3
hsa-miR-6763-3p	RP3-329A5.8	-0.30244559408923	1.72437887391297e-06	0.0317617666355417	hsa-miR-6763-3p RP3-329A5.8
hsa-miR-129-1-3p	RP11-29P20.1	-0.306808636636971	1.19898275530161e-06	0.0270420911274352	hsa-miR-129-1-3p RP11-29P20.1
hsa-miR-132-3p	CTD-2308L22.1	0.313489509284219	6.79477608844792e-07	0.0214525335034442	hsa-miR-132-3p CTD-2308L22.1
hsa-miR-199b-5p	GRIN2B	0.289988091555126	4.71344514019201e-06	0.0478624186968186	hsa-miR-199b-5p GRIN2B
hsa-miR-4303	GRIN2B	-0.302334203346732	1.74031776301042e-06	0.031781026158489	hsa-miR-4303 GRIN2B
hsa-miR-148a-5p	SNURF	-0.297379808626289	2.61027301862171e-06	0.0371749041925495	hsa-miR-148a-5p SNURF
hsa-miR-425-5p	RP11-83A24.2	0.297007118391064	2.69028432997587e-06	0.0376048807192083	hsa-miR-425-5p RP11-83A24.2
hsa-miR-6763-3p	RP11-83A24.2	-0.309444459267411	9.59906910846797e-07	0.02487016884538	hsa-miR-6763-3p RP11-83A24.2
hsa-miR-6763-3p	RP11-448A19.1	-0.336354587825141	8.73696941461333e-08	0.00770983237135192	hsa-miR-6763-3p RP11-448A19.1
